num_lines,num_chars,num_tokens,num_IfStmt,avgTokenLength,numMethods,avgMethodLength,numSwitchStmt,numOfLoops,is_ai_generated
72,1242,223,0,5.569506726,11,2,0,0,0
67,2318,396,8,5.853535354,2,21,0,3,1
28,597,74,1,8.067567568,1,8,0,1,0
59,1626,259,3,6.277992278,2,10,0,3,1
23,654,63,0,10.38095238,3,2,0,0,0
85,2187,362,2,6.041436464,2,25,0,6,1
100,1789,330,0,5.421212121,19,2,0,0,0
50,1370,240,7,5.708333333,2,22,0,1,1
29,704,80,2,8.8,1,10,0,1,0
51,1169,228,2,5.127192982,1,18,0,2,1
23,655,64,0,10.234375,3,2,0,0,0
44,1232,250,3,4.928,1,15,0,1,1
77,2648,269,1,9.843866171,1,38,0,1,0
38,1173,236,4,4.970338983,1,17,0,1,1
997,29342,3513,118,8.352405352,62,31,5,2,0
63,1766,336,7,5.255952381,1,37,0,0,1
1150,37070,4054,121,9.144055254,71,53,5,15,0
60,1661,333,1,4.987987988,3,12,0,5,1
883,26491,3137,90,8.444692381,57,27,5,2,0
45,1370,289,3,4.740484429,1,15,0,1,1
62,1632,233,2,7.004291845,3,4,0,1,0
51,1403,243,5,5.773662551,1,24,0,5,1
717,26287,2484,5,10.58252818,20,15,0,0,0
48,1219,244,5,4.995901639,1,24,0,5,1
31,1117,99,0,11.28282828,1,12,0,0,0
72,2676,503,4,5.320079523,1,22,0,1,1
11418,400652,41720,956,9.603355705,854,17,80,80,0
69,1746,287,0,6.083623693,4,13,0,3,1
116,4640,402,0,11.54228856,8,3,0,0,0
73,1995,325,2,6.138461538,4,17,0,3,1
381,11014,1352,20,8.146449704,32,4,5,2,0
90,3153,487,6,6.474332649,3,31,0,7,1
1455,46140,5145,179,8.967930029,85,54,5,7,0
56,1704,307,5,5.550488599,3,19,0,7,1
57,885,190,0,4.657894737,9,2,0,0,0
49,844,200,0,4.22,6,0,0,0,1
942,30009,3345,95,8.971300448,60,35,5,7,0
35,623,120,0,5.191666667,4,0,0,0,1
694,20193,2442,70,8.269041769,47,19,5,2,0
38,919,172,0,5.343023256,4,0,0,0,1
76,2637,258,1,10.22093023,10.22093023,2,20,0,1
35,626,120,0,5.216666667,4,0,0,0,1
168,3235,549,0,5.892531876,32,2,0,0,0
67,1312,278,0,4.71942446,8,0,0,0,1
106,3517,303,0,11.60726073,9,2,0,0,0
18,634,67,0,9.462686567,1,0,0,0,1
116,3952,363,7,10.88705234,10,10,0,1,0
73,1184,213,0,5.558685446,6,0,0,0,1
38,1331,96,0,13.86458333,1,8,0,0,0
79,1347,239,0,5.635983264,9,0,0,0,1
75,2499,210,0,11.9,6,7,0,0,0
41,932,126,0,7.396825397,2,0,0,0,1
79,3181,232,0,13.7112069,6,3,0,0,0
263,6182,721,2,8.574202497,12,17,0,1,1
44,1422,121,0,11.75206612,3,7,0,0,0
56,1004,180,0,5.577777778,4,2,0,0,0
95,3321,286,1,11.61188811,7,12,0,0,0
115,2113,384,1,5.502604167,12,3,0,0,1
93,3179,272,1,11.6875,7,4,0,0,0
217,5614,675,21,8.317037037,5,14,0,3,1
43,1796,115,0,15.6173913,1,12,0,0,0
88,2206,259,1,8.517374517,2,2,0,0,1
42,1343,111,0,12.0990991,2,7,0,0,0
48,1335,145,0,9.206896552,4,6,0,0,1
67,2534,206,3,12.30097087,2,10,0,0,0
48,790,137,6,5.766423358,6,3,0,0,1
85,2966,236,0,12.56779661,6,3,0,0,0
46,1492,147,2,10.14965986,2,2,0,0,1
143,3169,498,0,6.363453815,31,2,0,0,0
41,898,139,3,6.460431655,4,5,0,0,0
72,2738,256,1,10.6953125,8,2,0,0,0
38,771,104,0,7.413461538,4,5,0,0,1
50,1727,131,1,13.18320611,1,15,0,0,0
109,2425,381,4,6.364829396,25,4,0,0,1
68,2258,202,0,11.17821782,5,7,0,0,0
100,3070,314,1,9.777070064,3,5,0,0,1
179,5883,714,5,8.239495798,12,6,0,0,0
28,1004,67,0,14.98507463,1,14,0,0,0
57,978,166,0,5.891566265,10,2,0,0,0
52,1655,154,1,10.74675325,4,2,0,0,1
30,1046,79,0,13.24050633,1,5,0,0,0
44,1312,123,0,10.66666667,3,8,0,0,1
31,1128,86,0,13.11627907,2,1,0,0,0
52,1300,154,0,8.961038961,4,12,0,0,1
178,3372,534,0,6.314606742,34,2,0,0,0
99,3046,352,2,8.653409091,9,10,0,0,1
58,2148,173,2,12.41618497,4,2,0,0,0
42,1071,132,3,8.113636364,2,5,0,1,1
60,2206,165,0,13.36969697,3,4,0,0,0
91,2486,277,6,8.974729242,5,11,0,0,1
40,1033,109,0,9.47706422,15,0,0,0,0
33,747,85,0,8.788235294,3,3,0,0,1
136,4771,416,5,11.46875,10,2,0,0,0
125,3179,438,6,7.257990868,5,51,1,2,1
41,1358,110,0,12.34545455,2,6,0,0,0
38,497,106,0,4.688679245,6,2,0,0,1
77,2453,226,4,10.8539823,7,4,0,0,0
21,485,63,0,7.698412698,2,2,0,0,1
40,1306,140,2,9.328571429,3,9,0,3,0
21,485,63,0,7.698412698,2,2,0,0,1
95,1727,284,0,6.080985915,18,2,0,0,0
21,485,63,0,7.698412698,2,2,0,0,1
103,3944,325,3,12.13538462,6,2,0,1,0
22,451,69,0,6.536231884,3,2,0,0,1
38,1165,118,0,9.872881356,14,0,0,0,0
41,1136,154,0,7.376623377,2,17,0,1,1
67,2219,190,0,11.67894737,5,3,0,0,0
56,1831,181,2,10.1160221,2,2,0,1,1
67,1140,207,0,5.507246377,12,2,0,0,0
48,1653,113,0,14.62831858,3,17,0,0,0
168,3331,543,0,6.134438306,32,2,0,0,0
30,983,126,0,7.801587302,3,2,0,0,1
58,2265,173,2,13.09248555,4,2,0,0,0
29,562,91,0,6.175824176,4,2,0,0,1
84,3047,253,1,12.04347826,6,12,0,0,0
51,1658,165,2,10.04848485,2,2,0,1,1
172,6243,540,11,11.56111111,14,6,0,1,0
45,1361,122,0,11.1557377,3,13,0,0,0
70,2790,199,0,14.0201005,3,7,0,0,0
21,597,65,0,9.184615385,2,3,0,0,1
38,1354,99,0,13.67676768,1,9,0,0,0
18,356,51,0,6.980392157,0,0,0,0,1
44,1648,117,1,14.08547009,1,12,0,0,0
41,838,132,4,6.348484848,5,2,0,0,1
105,1914,318,0,6.018867925,20,2,0,0,0
42,1099,144,0,7.631944444,3,10,0,0,1
67,1943,198,3,9.813131313,6,2,0,0,0
105,1533,308,0,4.977272727,18,2,0,0,1
77,1299,224,0,5.799107143,14,2,0,0,0
117,3356,385,7,8.716883117,2,2,0,1,1
106,1811,309,0,5.860841424,20,2,0,0,0
112,3292,353,2,9.325779037,4,7,0,0,1
33,1210,108,1,11.2037037,3,7,0,1,0
41,1338,118,0,11.33898305,1,13,0,0,0
127,2096,369,0,5.680216802,24,2,0,0,0
136,2550,434,0,5.875576037,18,2,0,0,1
46,1524,130,1,11.72307692,2,8,0,0,0
99,2240,346,3,6.473988439,10,7,0,0,1
69,2626,243,3,10.80658436,3,26,0,4,0
107,3471,368,5,9.432065217,3,20,0,0,1
77,1281,218,0,5.876146789,14,2,0,0,0
73,2422,232,0,10.43965517,4,15,0,0,1
42,1481,123,0,12.04065041,3,3,0,0,0
32,881,101,0,8.722772277,0,0,0,0,0
35,1099,93,1,11.8172043,2,2,0,0,0
153,2799,464,0,6.032327586,23,2,0,0,1
58,1706,215,0,7.934883721,3,9,0,5,0
174,3915,578,9,6.773356401,3,46,0,1,1
49,1731,155,0,11.16774194,2,8,0,1,0
32,878,94,0,9.340425532,1,4,0,0,1
45,1472,122,0,12.06557377,3,5,0,0,0
112,2600,337,0,7.715133531,6,15,0,0,1
54,1886,145,0,13.00689655,3,1,0,0,0
36,708,113,0,6.265486726,3,2,0,0,1
37,1198,98,0,12.2244898,1,10,0,0,0
35,820,116,0,7.068965517,1,3,0,0,1
33,1075,87,0,12.35632184,1,6,0,0,0
84,1427,278,0,5.133093525,16,2,0,0,1
77,2769,238,2,11.63445378,4,8,0,0,0
66,1744,182,0,9.582417582,5,7,0,0,1
42,1382,121,0,11.4214876,2,5,0,0,0
53,1423,137,0,10.38686131,5,2,0,0,1
32,1019,85,0,11.98823529,1,6,0,0,0
57,910,165,0,5.515151515,10,2,0,0,1
33,1070,86,0,12.44186047,1,6,0,0,0
57,910,165,0,5.515151515,10,2,0,0,1
33,1094,86,0,12.72093023,1,6,0,0,0
51,1423,142,1,10.02112676,4,2,0,0,1
78,2894,240,2,12.05833333,4,8,0,0,0
70,2522,211,0,11.95260664,23,0,0,0,1
45,1494,136,1,10.98529412,2,9,0,0,0
76,1397,256,2,5.45703125,12,2,0,0,1
80,2885,249,0,11.58634538,3,10,0,0,0
69,1983,197,0,10.06598985,6,2,0,0,1
33,1039,87,0,11.94252874,1,6,0,0,0
112,4537,393,5,11.54452926,6,10,0,2,1
32,1056,85,0,12.42352941,1,6,0,0,0
56,1856,181,2,10.25414365,3,6,0,3,0
187,3381,585,0,5.779487179,36,2,0,0,0
108,3959,389,7,10.17737789,4,17,0,1,0
118,4307,376,4,11.45478723,6,9,0,0,0
104,4075,369,12,11.04336043,4,7,0,3,1
109,3536,327,4,10.81345566,11,7,0,1,0
158,3079,469,0,6.565031983,25,8,0,0,1
159,4243,463,6,9.164146868,2,7,0,0,0
97,2962,307,0,9.648208469,9,7,0,0,1
73,1800,189,1,9.523809524,2,7,0,0,0
59,988,150,0,6.586666667,8,2,0,0,1
73,1772,187,1,9.475935829,2,7,0,0,0
58,1657,168,0,9.863095238,4,7,0,0,1
73,1797,188,1,9.558510638,2,7,0,0,0
38,1123,101,0,11.11881188,4,2,0,0,0
76,1858,192,1,9.677083333,2,7,0,0,0
105,3244,348,3,9.32183908,10,2,0,1,1
76,1912,195,1,9.805128205,2,7,0,0,0
108,2165,316,0,6.851265823,17,2,0,0,1
73,1718,201,0,8.547263682,1,2,0,0,0
82,2343,241,0,9.721991701,7,7,0,0,1
180,5359,455,9,11.77802198,2,7,0,0,0
122,4146,419,5,9.894988067,9,34,0,2,1
180,5281,445,9,11.86741573,2,7,0,0,0
57,2134,174,1,12.26436782,4,2,0,0,1
180,5438,463,9,11.74514039,2,7,0,0,0
113,4787,471,0,10.16348195,1,13,0,1,0
76,1854,190,1,9.757894737,2,7,0,0,0
72,1549,194,0,7.984536082,10,2,0,0,0
73,1786,189,1,9.44973545,2,7,0,0,0
84,2614,254,0,10.29133858,7,7,0,0,1
81,1808,204,0,8.862745098,1,2,0,1,0
66,2048,196,0,10.44897959,8,2,0,0,0
117,3318,346,5,9.589595376,2,8,0,0,0
98,1708,269,0,6.349442379,16,2,0,0,1
76,1898,195,1,9.733333333,2,7,0,0,0
100,4101,327,2,12.5412844,2,32,0,2,1
76,1833,190,1,9.647368421,2,7,0,0,0
72,1937,201,0,9.63681592,6,7,0,0,1
76,1914,193,1,9.917098446,2,7,0,0,0
59,1543,167,0,9.239520958,7,2,0,0,1
76,1965,198,1,9.924242424,2,7,0,0,0
41,1282,142,1,9.028169014,3,11,1,1,1
76,1921,197,1,9.751269036,2,7,0,0,0
94,1835,277,0,6.624548736,16,2,0,0,1
76,1912,195,1,9.805128205,2,7,0,0,0
39,702,111,0,6.324324324,6,2,0,0,1
76,1854,190,1,9.757894737,2,7,0,0,0
33,833,85,0,9.8,3,4,0,0,1
104,2679,259,5,10.34362934,2,8,0,0,0
29,1378,129,0,10.68217054,0,0,0,0,1
73,1766,187,1,9.443850267,2,7,0,0,0
70,2667,228,0,11.69736842,5,4,0,0,1
120,3411,381,1,8.952755906,2,8,0,0,0
83,2508,293,2,8.559726962,3,1,0,0,0
73,1786,189,1,9.44973545,2,7,0,0,0
92,2461,312,3,7.887820513,6,11,0,0,0
76,1835,190,1,9.657894737,2,7,0,0,0
96,2978,360,4,8.272222222,4,7,0,1,1
76,1857,190,1,9.773684211,2,7,0,0,0
87,2922,357,12,8.18487395,2,24,0,0,1
80,1876,261,1,7.187739464,3,10,1,1,0
28,504,81,0,6.222222222,4,2,0,0,1
161,2844,511,0,5.56555773,16,2,0,0,0
75,3037,312,2,9.733974359,4,12,0,0,1
76,1451,248,0,5.850806452,6,2,0,0,0
111,2930,351,6,8.347578348,8,10,0,0,0
68,1479,203,0,7.285714286,3,6,0,1,0
78,2329,240,0,9.704166667,5,7,0,0,1
90,2807,357,0,7.862745098,0,0,0,0,0
49,1475,145,2,10.17241379,2,2,0,0,0
141,3482,378,0,9.211640212,5,4,0,0,0
32,527,90,0,5.855555556,4,0,0,0,0
219,5268,683,6,7.713030747,4,25,0,0,0
